,CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Impact,Urgency,Priority,number_cnt,Category,KB_number,No_of_Reassignments,Open_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,has_related_incidents,has_related_changes,Department
21918,SBA000458,application,Server Based Application,WBS000073,IM0022156,4,4,4,0.1575631,incident,KM0001539,2.0,2013-12-17 09:38:00,2013-12-19 13:10:00,2013-12-19 13:10:00,1661638889,Other,2.0,#MULTIVALUE,0.0,0.0,0,0,0
21919,DTA000011,application,Desktop Application,WBS000089,IM0022157,4,4,4,0.213737676,incident,KM0000092,1.0,2013-12-17 09:38:00,2013-12-17 16:25:00,2013-12-17 16:26:00,5,Software,1.0,SD0065685,0.0,0.0,0,0,0
21920,DTA000057,application,Desktop Application,WBS000094,IM0022158,5,5,5,0.00229349,incident,KM0001500,0.0,2013-12-17 08:37:00,2013-12-17 08:41:00,2013-12-17 08:42:00,79166667,Software,1.0,SD0065476,0.0,0.0,0,0,0
21921,WBA000133,application,Web Based Application,WBS000073,IM0022160,5,5,5,0.812701822,incident,KM0000850,2.0,2013-12-17 09:09:00,2013-10-10 12:53:00,2013-12-17 11:59:00,2831666667,Other,1.0,SD0065486,0.0,0.0,0,0,0
21922,DTA000616,application,Desktop Application,WBS000092,IM0022161,4,4,4,0.372547762,incident,KM0002218,1.0,2013-12-17 09:15:00,2013-12-18 12:44:00,2013-12-18 12:45:00,14722222,Software,1.0,SD0065493,0.0,0.0,0,0,0
21923,SBA000263,application,Server Based Application,WBS000072,IM0022162,5,5,5,0.396498882,request for information,KM0001807,2.0,2013-12-17 09:24:00,2013-12-17 13:49:00,2013-12-17 13:49:00,4417222222,Other,1.0,SD0065498,0.0,0.0,0,0,0
21924,SUB000113,subapplication,Server Based Application,WBS000095,IM0022163,5,5,5,0.540117646,request for information,KM0000226,0.0,2013-12-17 09:24:00,2013-12-17 10:10:00,2013-12-17 10:10:00,768055556,Data,1.0,SD0065499,0.0,0.0,0,0,0
21925,WBA000148,application,Web Based Application,WBS000172,IM0022164,5,5,5,0.29241097,incident,KM0001979,0.0,2013-12-17 09:28:00,2013-12-17 12:33:00,2013-12-17 12:33:00,3086111111,Other,1.0,SD0065496,0.0,0.0,0,0,0
21926,DCE000077,hardware,DataCenterEquipment,WBS000267,IM0022165,3,3,3,0.044420357,incident,KM0000182,0.0,2013-12-17 09:29:00,2013-12-17 13:55:00,2013-12-17 13:55:00,4430833333,Hardware,1.0,SD0065490,0.0,0.0,0,0,6
21927,WBA000124,application,Web Based Application,WBS000088,IM0022166,4,4,4,0.471551062,incident,KM0000611,8.0,2013-12-17 09:36:00,2014-01-10 13:28:00,2014-01-10 13:29:00,7943833333,Other,1.0,SD0065504,0.0,0.0,0,0,0
21928,WBA000133,application,Web Based Application,WBS000073,IM0022167,4,5,4,0.097048317,incident,KM0000711,1.0,2013-12-17 09:38:00,2013-12-17 17:00:00,2013-12-17 17:00:00,568888889,Other,1.0,SD0065503,0.0,0.0,0,0,0
21929,LAP000016,computer,Laptop,WBS000091,IM0022168,5,5,5,0.39263278,incident,KM0001444,0.0,2013-12-17 09:50:00,2013-10-10 12:53:00,2014-01-03 08:34:00,14444444,Other,1.0,SD0065750,0.0,0.0,0,0,1
21930,SAN000182,storage,SAN,WBS000128,IM0022169,4,4,4,0.254460956,incident,KM0002125,0.0,2013-12-17 09:57:00,2013-12-31 14:58:00,2013-12-31 14:59:00,8902527778,Other,1.0,SD0065754,0.0,0.0,0,0,4
21931,SBA000017,application,Server Based Application,WBS000099,IM0022170,3,3,3,0.766599846,incident,KM0000480,1.0,2013-12-17 10:09:00,2013-12-17 10:39:00,2013-12-17 10:39:00,4925,User manual not used,1.0,SD0065759,0.0,0.0,0,0,0
21932,DTA000616,application,Desktop Application,WBS000089,IM0022171,4,4,4,0.069579876,incident,KM0001968,3.0,2013-12-17 10:40:00,2014-01-08 16:06:00,2014-01-08 16:07:00,141945,Software,1.0,SD0065770,0.0,0.0,0,0,0
21933,SUB000443,subapplication,Web Based Application,WBS000125,IM0022172,5,5,5,0.525957557,incident,KM0001158,0.0,2013-12-17 10:49:00,2013-12-17 11:58:00,2013-12-17 11:58:00,1150277778,No error - works as designed,1.0,SD0065778,0.0,0.0,0,0,0
21934,WBA000068,application,Web Based Application,WBS000171,IM0022173,5,5,5,0.745961247,incident,KM0000698,2.0,2013-12-17 10:52:00,2013-12-18 10:20:00,2013-12-18 10:21:00,9981111111,User error,1.0,SD0065777,0.0,0.0,0,0,0
21935,SBA000805,application,Server Based Application,WBS000016,IM0022174,3,3,3,0.393275582,incident,KM0000938,0.0,2013-12-17 10:59:00,2013-12-17 11:01:00,2013-12-17 11:02:00,45833333,Hardware,1.0,SD0065784,0.0,0.0,0,0,0
21936,SUB000456,subapplication,Web Based Application,WBS000073,IM0022175,4,4,4,0.272989167,incident,KM0000760,3.0,2013-12-17 11:01:00,2013-12-23 11:46:00,2013-12-23 11:47:00,4277722222,Other,1.0,SD0065780,0.0,0.0,0,0,0
21937,WBA000082,application,Web Based Application,WBS000055,IM0022176,4,4,4,0.386599191,incident,KM0000401,3.0,2013-12-17 11:03:00,2014-03-25 10:00:00,2014-03-25 10:00:00,7024502778,Other,1.0,SD0065779,0.0,0.0,0,0,0
21938,DTA000057,application,Desktop Application,WBS000094,IM0022177,5,5,5,0.283131336,incident,KM0000539,0.0,2013-12-17 11:06:00,2013-12-18 09:23:00,2013-12-18 09:24:00,8788333333,Software,1.0,SD0065786,0.0,0.0,0,0,0
21939,SBA000131,application,Server Based Application,WBS000023,IM0022178,4,4,4,0.767425223,incident,KM0000134,1.0,2013-12-17 11:11:00,2013-12-18 13:44:00,2013-12-18 13:44:00,1304388889,Software,1.0,SD0065790,0.0,0.0,0,0,0
21940,SBA000017,application,Server Based Application,WBS000099,IM0022179,4,4,4,0.70738521,incident,KM0000224,1.0,2013-12-17 11:16:00,2013-12-17 14:45:00,2013-12-17 14:45:00,3477777778,Software,1.0,SD0065789,0.0,0.0,0,0,0
21941,LAP001076,computer,Laptop,WBS000091,IM0022180,5,5,5,0.455467223,incident,KM0001447,0.0,2013-12-17 11:18:00,2013-12-19 13:13:00,2013-12-19 13:15:00,2294472222,Hardware,1.0,SD0065793,0.0,0.0,0,0,1
21942,LAP001033,computer,Laptop,WBS000091,IM0022181,5,5,5,0.29334947,incident,KM0001447,7.0,2013-12-17 11:19:00,2013-10-10 12:53:00,2014-01-07 16:16:00,123145,Hardware,4.0,#MULTIVALUE,0.0,0.0,0,0,1
21943,SUB000002,subapplication,Citrix,WBS000292,IM0022182,4,4,4,0.519265088,incident,KM0001435,1.0,2013-12-17 11:20:00,2014-01-06 08:52:00,2014-01-06 08:54:00,1130638889,Unknown,2.0,#MULTIVALUE,0.0,0.0,0,0,3
21944,SUB000113,subapplication,Server Based Application,WBS000095,IM0022183,5,5,5,0.864987865,request for information,KM0000226,0.0,2013-12-17 11:32:00,2013-12-17 12:27:00,2013-12-17 12:27:00,92,Data,1.0,SD0065795,0.0,0.0,0,0,0
21945,SBA000834,application,Server Based Application,WBS000223,IM0022184,3,3,3,0.119958228,incident,KM0000979,0.0,2013-12-17 11:38:00,2013-12-17 14:42:00,2013-12-17 14:42:00,3064444444,Software,2.0,#MULTIVALUE,0.0,0.0,0,0,0
21946,WBA000124,application,Web Based Application,WBS000088,IM0022185,5,5,5,0.066668909,incident,KM0002204,1.0,2013-12-17 11:45:00,2014-01-22 11:12:00,2014-01-22 11:12:00,1607388889,Other,1.0,SD0065801,0.0,0.0,0,0,0
21947,SUB000424,subapplication,Web Based Application,WBS000073,IM0022186,4,4,4,0.379821854,incident,KM0000702,0.0,2013-12-17 11:46:00,2013-12-17 12:26:00,2013-12-17 12:26:00,680555556,Software,1.0,SD0065804,0.0,0.0,0,0,0
21948,DTA000057,application,Desktop Application,WBS000094,IM0022187,5,5,5,0.596274012,request for information,KM0001236,0.0,2013-12-17 11:55:00,2013-12-17 12:28:00,2013-12-17 12:28:00,564166667,No error - works as designed,1.0,SD0065806,0.0,0.0,0,0,0
21949,DTA000057,application,Desktop Application,WBS000094,IM0022188,5,5,5,0.152633144,incident,KM0000539,0.0,2013-12-17 11:57:00,2013-12-17 15:21:00,2013-12-17 15:21:00,3388333333,No error - works as designed,1.0,SD0065811,0.0,0.0,0,0,0
21950,SBA000462,application,Server Based Application,WBS000073,IM0022189,4,4,4,0.904430406,incident,KM0001865,2.0,2013-12-17 11:58:00,2013-12-19 10:58:00,2013-12-19 10:58:00,1919138889,Unknown,1.0,SD0065808,0.0,0.0,0,0,0
21951,SBA000442,application,Server Based Application,WBS000309,IM0022190,5,5,5,0.522606015,request for information,KM0001293,3.0,2013-12-17 12:11:00,2014-01-02 13:44:00,2014-01-02 13:45:00,9607194444,User error,1.0,SD0065813,0.0,1.0,0,1,0
21952,SAP000005,application,SAP,WBS000271,IM0022191,5,5,5,0.571158865,incident,KM0001234,7.0,2013-12-17 12:23:00,2014-01-07 08:57:00,2014-01-07 08:57:00,9393833333,Other,2.0,#MULTIVALUE,0.0,0.0,0,0,0
21953,SBA000607,application,Server Based Application,WBS000263,IM0022192,4,4,4,0.060373359,incident,KM0001106,3.0,2013-12-17 09:23:00,2013-12-31 13:12:00,2013-12-31 13:12:00,87825,Other,1.0,SD0065572,0.0,0.0,0,0,0
21954,SUB000456,subapplication,Web Based Application,WBS000073,IM0022193,4,4,4,0.385278457,incident,KM0001179,0.0,2013-12-17 09:32:00,2013-12-17 09:45:00,2013-12-17 09:45:00,219166667,Other,1.0,SD0065571,0.0,0.0,0,0,0
21955,SBA000263,application,Server Based Application,WBS000072,IM0022194,5,5,5,0.51046034,request for information,KM0001113,2.0,2013-12-17 09:34:00,2013-12-30 16:57:00,2013-12-30 16:57:00,4339333333,Other,2.0,#MULTIVALUE,0.0,0.0,0,0,0
21956,CBA000014,application,Client Based Application,WBS000073,IM0022195,4,4,4,0.022501903,incident,KM0001597,1.0,2013-12-17 09:37:00,2013-12-19 11:23:00,2013-12-19 11:23:00,2092388889,Software,1.0,SD0065580,0.0,0.0,0,0,0
21957,SBA000458,application,Server Based Application,WBS000073,IM0022197,4,4,4,0.46168282,incident,KM0001539,1.0,2013-12-17 09:53:00,2013-12-18 16:50:00,2013-12-18 16:51:00,1746166667,User manual not used,1.0,SD0065581,0.0,0.0,0,0,0
21958,SBA000263,application,Server Based Application,WBS000072,IM0022198,5,5,5,0.026218658,request for information,KM0001114,4.0,2013-12-17 09:59:00,2013-12-23 07:56:00,2013-12-23 07:56:00,3995888889,Other,1.0,SD0065830,0.0,0.0,0,0,0
21959,WBA000144,application,Web Based Application,WBS000318,IM0022199,4,4,4,0.028524558,incident,KM0001662,5.0,2013-12-17 10:04:00,2013-12-20 11:08:00,2013-12-20 11:08:00,3257361111,Software,1.0,SD0065829,0.0,0.0,0,0,0
21960,SBA000263,application,Server Based Application,WBS000072,IM0022200,5,5,5,0.110724949,request for information,KM0001111,0.0,2013-12-17 10:05:00,2013-12-17 10:19:00,2013-12-17 10:19:00,21111111,Other,1.0,SD0065834,0.0,0.0,0,0,0
21961,WBA000058,application,Web Based Application,WBS000073,IM0022201,4,4,4,0.032321398,incident,KM0000819,3.0,2013-12-17 10:06:00,2013-12-19 09:23:00,2013-12-19 09:23:00,1942916667,Operator error,1.0,SD0065823,0.0,0.0,0,0,0
21962,SBA000759,application,Server Based Application,WBS000296,IM0022202,4,4,4,0.532502441,request for information,KM0001711,1.0,2013-12-17 10:12:00,2013-12-17 14:33:00,2013-12-17 14:34:00,4368333333,No error - works as designed,1.0,SD0065836,0.0,0.0,0,0,0
21963,SBA000462,application,Server Based Application,WBS000073,IM0022203,4,4,4,0.747016756,incident,KM0001363,1.0,2013-12-17 10:16:00,2013-12-19 09:22:00,2013-12-19 09:22:00,8608611111,Data,1.0,SD0065833,0.0,0.0,0,0,0
21964,LAP000479,computer,Laptop,WBS000091,IM0022204,4,4,4,0.216594999,incident,KM0001693,0.0,2013-12-17 10:23:00,2013-12-18 16:38:00,2013-12-18 16:41:00,1678861111,Operator error,1.0,SD0065845,0.0,0.0,0,0,1
21965,SBA000462,application,Server Based Application,WBS000073,IM0022205,4,4,4,0.145959853,incident,KM0001587,1.0,2013-12-17 10:32:00,2013-12-18 14:42:00,2013-12-18 14:42:00,1466055556,Data,1.0,SD0065853,0.0,0.0,0,0,0
21966,SUB000508,subapplication,Web Based Application,WBS000162,IM0022206,4,4,4,0.645670449,incident,KM0000553,2.0,2013-12-17 10:42:00,2013-12-23 15:18:00,2013-12-23 15:18:00,4661361111,No error - works as designed,1.0,SD0065858,0.0,0.0,0,0,0
21967,DTA000057,application,Desktop Application,WBS000094,IM0022207,5,5,5,0.432146225,incident,KM0001655,0.0,2013-12-17 10:48:00,2013-12-18 09:24:00,2013-12-18 09:24:00,9103611111,Software,1.0,SD0065859,0.0,0.0,0,0,0
21968,DTA000057,application,Desktop Application,WBS000094,IM0022208,5,5,5,0.572023251,incident,KM0001655,0.0,2013-12-17 10:52:00,2013-12-17 11:24:00,2013-12-17 11:24:00,534444444,Software,1.0,SD0065851,0.0,0.0,0,0,0
21969,SBA000263,application,Server Based Application,WBS000072,IM0022209,5,5,5,0.510339082,request for information,KM0001114,0.0,2013-12-17 10:58:00,2013-12-17 11:01:00,2013-12-17 11:01:00,56666667,Other,1.0,SD0065872,0.0,0.0,0,0,0
21970,SBA000607,application,Server Based Application,WBS000263,IM0022210,4,4,4,0.768679271,incident,KM0001106,1.0,2013-12-17 10:59:00,2013-12-17 15:20:00,2013-12-17 15:20:00,4352222222,Other,1.0,SD0065869,0.0,0.0,0,0,0
21971,SUB000113,subapplication,Server Based Application,WBS000095,IM0022211,4,4,4,0.334869382,incident,KM0001345,0.0,2013-12-17 11:00:00,2013-12-17 13:28:00,2013-12-17 13:28:00,2469166667,No error - works as designed,1.0,SD0065862,0.0,0.0,0,0,0
21972,SBA000074,application,Server Based Application,WBS000152,IM0022212,5,5,5,0.2981095,incident,KM0001792,0.0,2013-12-17 11:05:00,2013-12-17 14:55:00,2013-12-17 14:55:00,3835833333,Software,1.0,SD0065875,0.0,0.0,0,0,0
21973,SBA000607,application,Server Based Application,WBS000263,IM0022213,4,4,4,0.727449333,incident,KM0001106,1.0,2013-12-17 11:11:00,2013-12-24 11:30:00,2013-12-24 11:31:00,5283722222,Other,1.0,SD0065879,0.0,0.0,0,0,0
21974,SUB000456,subapplication,Web Based Application,WBS000073,IM0022214,4,4,4,0.506720535,incident,KM0000767,2.0,2013-12-17 11:14:00,2013-12-19 16:06:00,2013-12-19 16:06:00,1623166667,No error - works as designed,1.0,SD0065881,0.0,0.0,0,0,0
21975,SBA000360,application,Server Based Application,WBS000073,IM0022215,5,5,5,0.661206421,incident,KM0001965,1.0,2013-12-17 11:16:00,2014-01-07 14:36:00,2014-01-07 14:36:00,1056666667,Software,1.0,SD0065882,0.0,0.0,0,0,0
21976,SUB000479,subapplication,Web Based Application,WBS000015,IM0022216,5,5,5,0.265363976,incident,KM0000455,3.0,2013-12-17 11:16:00,2013-12-23 13:28:00,2013-12-23 13:28:00,3430361111,Other,1.0,SD0065883,0.0,0.0,0,0,0
21977,SUB000479,subapplication,Web Based Application,WBS000015,IM0022217,5,5,5,0.036496284,incident,KM0000455,3.0,2013-12-17 11:20:00,2013-12-23 13:27:00,2013-12-23 13:27:00,343,Other,1.0,SD0065888,0.0,0.0,0,0,0
21978,SBA000759,application,Server Based Application,WBS000296,IM0022218,4,4,4,0.608206783,request for information,KM0001711,1.0,2013-12-17 11:23:00,2013-12-19 12:01:00,2013-12-19 12:01:00,2164888889,No error - works as designed,1.0,SD0065889,0.0,0.0,0,0,0
21980,APP000001,application,Citrix,WBS000098,IM0022220,4,4,4,0.922433165,incident,KM0000093,0.0,2013-12-17 11:31:00,2013-12-17 16:14:00,2013-12-17 16:16:00,475,Software,1.0,SD0065878,0.0,0.0,0,0,3
21981,SBA000439,application,Server Based Application,WBS000219,IM0022221,5,5,5,0.219584217,request for information,KM0001851,0.0,2013-12-17 11:38:00,2013-12-19 14:23:00,2013-12-19 14:23:00,2375472222,Other,1.0,SD0065897,0.0,0.0,0,0,0
21982,DTA000057,application,Desktop Application,WBS000094,IM0022222,5,5,5,0.703551639,request for information,KM0001405,2.0,2013-12-17 11:39:00,2013-12-18 14:47:00,2013-12-18 14:47:00,1477777778,Software,1.0,SD0065901,0.0,0.0,0,0,0
21983,SUB000456,subapplication,Web Based Application,WBS000073,IM0022223,4,4,4,0.91337846,incident,KM0002015,0.0,2013-12-17 11:39:00,2013-12-17 12:21:00,2013-12-17 12:21:00,690277778,Operator error,1.0,SD0065900,0.0,0.0,0,0,0
21984,SBA000263,application,Server Based Application,WBS000072,IM0022224,5,5,5,0.318850554,request for information,KM0001112,2.0,2013-12-17 11:43:00,2013-12-17 13:03:00,2013-12-17 13:03:00,1332222222,Other,1.0,SD0066060,0.0,0.0,0,0,0
21985,SBA000805,application,Server Based Application,WBS000016,IM0022225,3,3,3,0.526604896,incident,KM0000938,0.0,2013-12-17 12:08:00,2013-12-17 12:09:00,2013-12-17 12:09:00,23611111,Other,1.0,SD0066074,0.0,0.0,0,0,0
21986,SUB000113,subapplication,Server Based Application,WBS000095,IM0022226,5,5,5,0.466740963,request for information,KM0000226,0.0,2013-12-17 12:10:00,2013-12-17 12:36:00,2013-12-17 12:36:00,445833333,Data,1.0,SD0066078,0.0,0.0,0,0,0
21987,WBA000150,application,Web Based Application,WBS000223,IM0022227,3,3,3,0.108815591,incident,KM0000958,0.0,2013-12-17 12:11:00,2013-12-17 13:54:00,2013-12-17 13:54:00,1716666667,Software,1.0,SD0066071,0.0,0.0,0,0,0
21988,SBA000834,application,Server Based Application,WBS000223,IM0022228,3,3,3,0.012716748,incident,KM0001308,0.0,2013-12-17 12:18:00,2013-12-18 09:46:00,2013-12-18 09:47:00,7975,Software,1.0,SD0066081,0.0,0.0,0,0,0
21989,WBA000150,application,Web Based Application,WBS000223,IM0022229,4,4,4,0.136896244,incident,KM0000958,0.0,2013-12-17 12:20:00,2013-12-17 14:11:00,2013-12-17 14:11:00,1851944444,Software,1.0,SD0066077,0.0,0.0,0,0,0
21990,WBA000133,application,Web Based Application,WBS000073,IM0022230,4,4,4,0.41994158,incident,KM0001734,1.0,2013-12-17 12:29:00,2013-12-24 08:03:00,2013-12-24 08:03:00,4805833333,Unknown,1.0,SD0066086,0.0,0.0,0,0,0
21991,SBA000759,application,Server Based Application,WBS000296,IM0022231,5,5,5,0.446318293,request for information,KM0001032,5.0,2013-12-17 12:34:00,2013-12-30 14:17:00,2013-12-30 14:17:00,730725,No error - works as designed,1.0,SD0066092,1.0,0.0,1,0,0
21992,APP000005,application,Citrix,WBS000292,IM0022232,4,4,4,0.733240566,incident,KM0001059,1.0,2013-12-17 12:36:00,2013-12-19 15:24:00,2013-12-19 15:24:00,2115666667,Software,1.0,SD0066075,0.0,0.0,0,0,3
21993,WBA000145,application,Web Based Application,WBS000318,IM0022233,5,5,5,0.178869154,incident,KM0001362,0.0,2013-12-17 12:40:00,2013-12-24 11:03:00,2013-12-24 11:03:00,5088472222,User manual not used,1.0,SD0066093,0.0,0.0,0,0,0
21994,SBA000462,application,Server Based Application,WBS000073,IM0022234,5,5,5,0.478782003,incident,KM0001919,0.0,2013-12-17 12:42:00,2013-12-18 09:24:00,2013-12-18 09:25:00,7222222222,User error,1.0,SD0066087,0.0,0.0,0,0,0
21995,LAP000012,computer,Laptop,WBS000091,IM0022235,5,5,5,0.94561248,incident,KM0001444,2.0,2013-12-17 12:43:00,2013-12-19 14:30:00,2013-12-19 14:30:00,1251055556,Software,1.0,SD0066094,0.0,0.0,0,0,1
21996,WBA000058,application,Web Based Application,WBS000073,IM0022236,4,4,4,0.177465774,incident,KM0001245,2.0,2013-12-17 09:46:00,2013-12-17 15:15:00,2013-12-17 15:15:00,5497222222,Software,1.0,SD0065689,0.0,0.0,0,0,0
21998,SBA000158,application,Server Based Application,WBS000029,IM0022238,5,5,5,0.564975503,request for information,KM0000513,0.0,2013-12-17 10:24:00,2013-12-17 11:47:00,2013-12-17 11:47:00,1379166667,No error - works as designed,1.0,SD0065705,0.0,0.0,0,0,0
21999,SBA000847,application,Server Based Application,WBS000199,IM0022239,3,3,3,0.11721381,incident,KM0000940,0.0,2013-12-17 10:27:00,2013-12-17 10:46:00,2013-12-17 10:46:00,311388889,User manual not used,1.0,SD0065707,0.0,0.0,0,0,0
22000,SUB000456,subapplication,Web Based Application,WBS000073,IM0022240,4,4,4,0.017685109,incident,KM0002041,0.0,2013-12-17 10:38:00,2013-12-17 11:30:00,2013-12-17 11:30:00,8725,Other,1.0,SD0065709,0.0,0.0,0,0,0
22001,SBA000464,application,Server Based Application,WBS000073,IM0022241,4,4,4,0.027697804,incident,KM0001314,0.0,2013-12-17 10:40:00,2013-12-17 14:53:00,2013-12-17 14:53:00,4223333333,User error,1.0,SD0065704,0.0,0.0,0,0,0
22002,LAP000013,computer,Laptop,WBS000091,IM0022242,5,5,5,0.031919508,incident,KM0002215,3.0,2013-12-17 10:53:00,2013-12-30 12:57:00,2013-12-30 12:57:00,755725,Hardware,1.0,SD0065715,0.0,0.0,0,0,1
22003,SUB000113,subapplication,Server Based Application,WBS000095,IM0022243,5,5,5,0.77994585,request for information,KM0000226,0.0,2013-12-17 10:55:00,2013-12-17 11:31:00,2013-12-17 11:31:00,589444444,Data,1.0,SD0065719,0.0,0.0,0,0,0
22004,CBD000885,computer,Banking Device,WBS000146,IM0022244,3,3,3,0.129214062,incident,KM0000274,0.0,2013-12-17 10:57:00,2013-10-10 12:53:00,2013-12-17 14:16:00,3305,Other,1.0,SD0065725,0.0,0.0,0,0,2
22005,WBA000011,application,Web Based Application,WBS000152,IM0022245,5,5,5,0.524448044,incident,KM0000075,13.0,2013-12-17 11:01:00,2013-12-31 12:06:00,2013-12-31 12:06:00,4881777778,Software,3.0,#MULTIVALUE,0.0,0.0,0,0,0
22006,CBA000014,application,Client Based Application,WBS000073,IM0022246,4,4,4,0.829896725,incident,KM0001346,1.0,2013-12-17 11:07:00,2013-12-17 15:55:00,2013-12-17 15:57:00,482,Other,1.0,SD0065724,0.0,0.0,0,0,0
22007,SUB000424,subapplication,Web Based Application,WBS000073,IM0022247,5,5,5,0.67145487,incident,KM0000703,0.0,2013-12-17 11:15:00,2013-12-17 12:15:00,2013-12-17 12:15:00,994722222,Software,1.0,SD0065736,0.0,0.0,0,0,0
22008,WBA000133,application,Web Based Application,WBS000073,IM0022248,4,4,4,0.887035173,incident,KM0001259,2.0,2013-12-17 11:16:00,2014-01-07 13:57:00,2014-01-07 13:57:00,2019472222,Software,1.0,SD0065722,0.0,0.0,0,0,0
22009,DTA000616,application,Desktop Application,WBS000092,IM0022249,5,5,5,0.793179105,incident,KM0000318,1.0,2013-12-17 11:22:00,2013-12-24 14:53:00,2013-12-24 14:54:00,4055111111,Other,1.0,SD0065737,0.0,0.0,0,0,0
22010,SBA000812,application,Server Based Application,WBS000223,IM0022250,4,4,4,0.139853635,incident,KM0000949,0.0,2013-12-17 11:22:00,2013-12-18 09:41:00,2013-12-18 09:41:00,8825277778,No error - works as designed,1.0,SD0065739,0.0,0.0,0,0,0
22011,SUB000426,subapplication,Web Based Application,WBS000073,IM0022251,4,4,4,0.707863871,incident,KM0000707,0.0,2013-12-17 11:34:00,2013-12-17 11:59:00,2013-12-17 11:59:00,415277778,User error,1.0,SD0065982,0.0,0.0,0,0,0
22012,DTA000577,application,Desktop Application,WBS000135,IM0022252,4,4,4,0.777210381,incident,KM0001251,2.0,2013-12-17 11:36:00,2013-12-18 16:52:00,2013-12-18 16:52:00,1576527778,Data,1.0,SD0065986,0.0,0.0,0,0,0
22013,APP000005,application,Citrix,WBS000292,IM0022253,4,4,4,0.469185319,incident,KM0001131,0.0,2013-12-17 11:40:00,2013-12-17 15:48:00,2013-12-17 15:49:00,4153333333,Software,1.0,SD0065984,0.0,0.0,0,0,3
22014,SBA000322,application,Server Based Application,WBS000255,IM0022254,4,4,4,0.070962803,incident,KM0000325,1.0,2013-12-17 11:40:00,2013-12-17 14:03:00,2013-12-17 14:03:00,2391388889,Other,1.0,SD0065994,0.0,0.0,0,0,0
